# This file was generated by compile.regmap.R, followed by translation
# of non-ASCII characters (letter with accents):
#
#   iconv -f utf8 -t ascii//TRANSLIT regmap.csv > regmap_new.csv
#   mv regmap_new.csv regmap.csv
#
array_id,ecotype_id,median_intensity,latitude,longitude,nativename,firstname,surname,site,region,country,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
745,377,441,46.6667,4.11667,TOU-I-1,Fabrice,Roux,TOU-I,Western Europe,FRA,29.1226,-18.8102,26.7739,37.6144,6.0857,-20.242,30.1842,-11.1975,17.4004,-1.5557,-9.9941,-1.2244,-10.5298,17.4446,11.0117,-5.0417,0.6815,11.6511,-22.2887,15.7166
746,252,383,48.6667,-4.06667,MOG-55,Valerie,Le Corre,MOG,Western Europe,FRA,34.7833,7.4268,26.095,-16.4591,-4.6879,-2.6413,10.2554,-0.823,-10.8168,3.4485,18.0629,-8.6541,21.461,-6.9004,-16.5481,-2.9971,-14.1788,-9.0885,4.7993,6.7158
747,296,497,46.6667,4.11667,TOU-A1-133,Fabrice,Roux,TOU-A1,Western Europe,FRA,26.6068,-24.9252,34.1738,40.7486,-0.3182,-22.664,40.9057,-10.5732,18.0049,-6.2264,-8.1254,6.5575,-17.8144,6.3187,8.0708,-9.8883,4.3516,-7.6845,6.865,12.2849
748,341,646,46.6667,4.11667,TOU-A1-77,Fabrice,Roux,TOU-A1,Western Europe,FRA,21.6497,-22.2716,31.1649,38.9716,4.9111,-20.0549,37.9961,-2.7475,15.497,-6.2,-8.3446,6.7577,-9.1951,11.7397,6.1627,-4.2263,-2.9239,-9.8721,-12.2364,-3.9685
749,156,915,48.5167,-4.06667,LDV-70,Valerie,Le Corre,LDV,Western Europe,FRA,44.4805,-1.9914,37.4643,-34.0934,7.4474,0.3218,-2.4999,-10.0543,-11.0865,1.5236,19.6757,1.9368,13.6465,-4.0838,4.6205,-8.6316,3.5078,-8.1105,-4.063,15.8702
750,397,528,46.65,0.166667,VOU-8,Valerie,Le Corre,VOU,Western Europe,FRA,32.9989,-2.3271,33.4521,-16.3037,2.9295,-4.0028,14.9,-11.0747,-34.6201,11.5431,20.6763,-3.4543,11.3287,-18.8528,-6.2736,4.1471,14.4039,-0.2723,10.1867,20.7247
751,263,456,46.65,-0.25,PAR-9,Valerie,Le Corre,PAR,Western Europe,FRA,36.9243,-7.7396,30.6398,-7.9002,5.6972,-1.3698,3.1803,-8.9693,-10.9718,3.1394,13.2358,-2.6565,4.5462,-5.4705,-7.7108,1.4619,-5.1296,-10.5113,-2.1498,5.7918
752,48,380,48.2667,-4.58333,CAM-45,Valerie,Le Corre,CAM,Western Europe,FRA,43.7177,-2.8973,39.7689,-32.2719,2.6148,3.3892,6.9113,4.7989,0.0404,17.3767,15.147,2.5212,24.124,-4.9727,7.9603,5.292,9.6137,-17.2269,-12.2888,4.983
753,45,459,48.2667,-4.58333,CAM-42,Valerie,Le Corre,CAM,Western Europe,FRA,45.1547,-2.1492,39.6509,-29.3391,4.357,-0.2941,6.9641,4.5032,0.3219,11.0873,14.5643,-1.0384,22.3115,-3.5088,2.8978,5.7335,3.2554,-13.6929,-12.6593,3.2316
754,210,461,47.3833,5.31667,MIB-67,Valerie,Le Corre,MIB,Western Europe,FRA,19.7381,-30.1138,31.3762,52.8492,18.2925,-13.519,-42.378,14.6852,-9.9968,-3.6705,-1.9518,0.9743,3.3244,-11.5746,2.196,3.8055,7.8227,0.006,3.1787,-2.2532
755,83,590,45,1.75,CUR-5,Valerie,Le Corre,CUR,Western Europe,FRA,24.9728,-10.1605,27.5366,10.5603,5.6863,-6.2322,8.6388,-9.8311,-11.8126,-1.5379,1.9427,1.9102,16.0975,11.6916,-0.7231,20.357,5.2044,14.4447,10.6445,3.6339
756,372,482,46.6667,4.11667,TOU-H-10,Fabrice,Roux,TOU-H,Western Europe,FRA,24.3399,-24.6691,24.8428,37.694,8.8179,-5.6756,17.3236,-13.8497,12.3822,-3.9461,-10.1544,3.0652,-11.0614,7.6784,-5.9893,-10.0469,-11.0202,3.6442,-16.7904,-4.7479
757,393,446,46.65,0.166667,VOU-4,Valerie,Le Corre,VOU,Western Europe,FRA,34.8547,0.033,31.5046,-17.0539,1.0373,-1.9863,14.5802,-12.368,-31.8705,11.3357,21.0126,-7.5107,10.257,-13.627,-6.8383,8.0402,11.6467,-4.6882,9.0498,17.5191
758,205,420,47.3833,5.31667,MIB-61,Valerie,Le Corre,MIB,Western Europe,FRA,22.6448,-34.2674,35.272,69.7378,20.6766,-14.8253,-84.4425,28.2092,-15.3333,0.498,6.8917,-6.7143,-0.8014,5.8635,-3.8369,-11.3449,11.8171,-8.2395,2.1204,2.13
759,87,399,45,1.75,CUR-9,Valerie,Le Corre,CUR,Western Europe,FRA,21.1546,-5.807,27.0741,2.8467,-0.9589,-8.5869,8.9177,-11.6922,-14.2936,-1.1083,3.0488,2.9398,4.8505,3.8666,-1.9425,22.6606,6.6226,14.8656,8.9216,11.4395
760,62,666,48.2667,-4.58333,CAM-58,Valerie,Le Corre,CAM,Western Europe,FRA,41.1962,-4.457,39.5599,-16.4116,6.1887,-5.5002,6.2802,-12.752,-12.0419,1.4372,13.719,-5.5152,14.0867,-3.0509,-9.8436,6.727,-2.7643,-6.4455,-6.1793,5.3734
761,309,479,46.6667,4.11667,TOU-A1-23,Fabrice,Roux,TOU-A1,Western Europe,FRA,29.0397,-20.8596,26.8786,39.8114,8.6729,-16.7151,23.3566,-10.0943,10.9113,-2.7908,-8.0287,3.9626,-5.5244,24.4879,0.9117,-5.8083,-1.5012,4.7647,-21.4989,12.3797
762,222,425,47.3833,5.31667,MIB-83,Valerie,Le Corre,MIB,Western Europe,FRA,26.8557,-16.6753,30.7139,33.9583,6.1464,-21.9594,30.2454,-4.8618,7.68,2.4489,-1.2768,6.2002,4.3923,9.0674,-5.2981,3.1362,7.8972,-14.2475,-11.586,-0.3426
763,160,674,47.3833,5.31667,MIB-1,Valerie,Le Corre,MIB,Western Europe,FRA,21.5029,-29.6193,30.8892,43.191,11.9084,-7.3775,-28.2153,15.1753,-10.6996,3.5529,9.5088,-1.7685,1.9903,-4.1336,4.3362,7.9499,-2.0488,-9.6886,3.1136,6.9347
764,229,710,47.3833,5.31667,MIB-90,Valerie,Le Corre,MIB,Western Europe,FRA,21.2315,-36.7293,33.322,62.2317,22.1925,-11.9892,-67.2995,20.3764,-9.0577,-1.7947,2.2887,3.0958,-9.892,-9.1317,-11.8207,-2.5736,2.8901,-7.4665,8.7412,-1.7675
765,369,476,46.6667,4.11667,TOU-F-1,Fabrice,Roux,TOU-F,Western Europe,FRA,19.0996,-7.6088,27.9991,8.9014,2.1003,-8.2382,4.8479,-15.1346,-10.696,-1.0119,4.709,5.0916,3.0985,10.948,-7.6583,23.6513,11.1978,12.5411,15.6383,13.3469
766,227,351,47.3833,5.31667,MIB-89,Valerie,Le Corre,MIB,Western Europe,FRA,24.1151,-25.2133,32.3184,47.0822,7.1597,-22.3494,38.7341,-15.1076,22.8668,-2.4847,-17.5303,0.4282,-10.7355,12.7774,10.947,-14.3864,1.491,-0.6031,-4.7199,5.8061
767,230,534,47.3833,5.31667,MIB-92,Valerie,Le Corre,MIB,Western Europe,FRA,23.0845,-38.0497,33.6076,68.2184,22.0451,-7.1787,-81.5601,22.9773,-10.6509,0.0622,4.1391,-2.1233,-8.5437,-6.1819,-16.0507,-8.312,3.7951,-9.4287,2.3253,-1.468
768,217,490,47.3833,5.31667,MIB-77,Valerie,Le Corre,MIB,Western Europe,FRA,21.866,-34.9603,35.0858,59.7195,18.792,-7.3008,-57.2219,20.5188,-6.825,0.369,-5.7694,-1.8196,-7.4579,-14.2306,-11.3396,-5.4821,-2.551,-0.7457,2.5798,1.3041
769,194,523,47.3833,5.31667,MIB-43,Valerie,Le Corre,MIB,Western Europe,FRA,24.8757,-32.7864,29.6301,48.8801,17.3447,-16.106,-51.735,19.0165,-15.2577,3.3471,1.0089,-0.3311,4.0389,-7.1992,0.1393,8.3411,14.5878,-4.9205,-4.2545,3.1325
770,391,793,46.65,0.166667,VOU-10,Valerie,Le Corre,VOU,Western Europe,FRA,34.1087,-2.5217,30.0716,-9.0315,1.1152,0.8533,5.009,-0.3293,-19.642,9.3916,18.5955,-5.2155,13.3901,-5.9601,-8.3808,9.6884,-2.5146,-1.2768,8.1167,5.9478
771,340,522,46.6667,4.11667,TOU-A1-75,Fabrice,Roux,TOU-A1,Western Europe,FRA,20.926,-26.1228,32.7356,47.153,5.7002,-9.8421,34.4099,-17.6475,21.0391,-8.3302,-13.5518,3.0769,-15.8357,2.3617,-5.037,-17.5712,-5.085,-1.0975,-5.604,-9.2968
772,167,464,47.3833,5.31667,MIB-16,Valerie,Le Corre,MIB,Western Europe,FRA,24.9168,-31.5659,30.7055,50.4358,12.0118,-14.4932,-35.7527,14.5837,-11.0309,-1.7185,10.8019,0.3435,4.4053,-4.4616,2.9129,9.5508,4.5397,-3.0211,4.5278,0.017
773,266,394,48.65,-2,RAN,Valerie,Le Corre,RAN,Western Europe,FRA,27.8119,-22.397,28.9133,41.6315,7.299,-9.7923,22.9568,-11.9586,15.7068,-4.8757,-16.9032,9.1896,-10.1827,14.1107,-3.0365,-7.2483,-7.9538,6.9425,-11.5582,0.4892
774,208,486,47.3833,5.31667,MIB-64,Valerie,Le Corre,MIB,Western Europe,FRA,24.3952,-33.665,30.655,51.8814,17.1262,-15.1875,-51.6219,20.5916,-15.5195,0.4943,2.6247,-1.1943,5.1137,-4.7047,2.6917,6.8793,12.8586,-4.5596,-2.46,4.4118
775,335,462,46.6667,4.11667,TOU-A1-69,Fabrice,Roux,TOU-A1,Western Europe,FRA,26.5078,-22.2861,30.2843,45.7537,9.2458,-18.978,28.6146,-14.8645,16.6442,-0.8348,-13.3666,-1.0779,-3.8353,18.412,9.4739,-6.6368,0.0161,6.3659,-11.3328,2.4238
776,213,501,47.3833,5.31667,MIB-70,Valerie,Le Corre,MIB,Western Europe,FRA,28.0642,-26.9779,21.8259,53.0055,18.4712,-1.1886,-53.0346,12.3187,-14.6362,0.8663,3.9376,-7.0932,12.1669,4.1751,4.5482,1.1855,-0.3609,2.5494,-3.5238,-2.3851
777,388,594,46.6667,4.11667,TOU-L-17,Fabrice,Roux,TOU-L,Western Europe,FRA,22.9479,-21.9911,27.0525,35.4069,5.3101,-13.7195,28.9024,1.0343,17.5364,1.4639,-4.0116,-3.7284,-5.5758,18.4874,10.0596,1.3545,-4.658,-2.6739,-2.6671,0.5067
778,331,493,46.6667,4.11667,TOU-A1-65,Fabrice,Roux,TOU-A1,Western Europe,FRA,25.7976,-24.4068,25.7501,47.1877,9.0524,-19.8086,26.8922,-7.2129,16.0873,4.1416,-13.4247,-2.7903,-6.0429,19.6444,14.0885,-11.8197,0.7523,8.4046,-17.9194,14.6426
779,216,954,47.3833,5.31667,MIB-76,Valerie,Le Corre,MIB,Western Europe,FRA,26.6139,-30.9034,18.0949,56.0028,15.0999,-0.6702,-47.0353,13.2618,-4.2156,0.4836,-0.9485,-2.3329,5.786,-2.1055,3.6167,-2.3873,-2.3192,3.9051,-3.0513,1.2966
780,277,550,46.6667,4.11667,TOU-A1-111,Fabrice,Roux,TOU-A1,Western Europe,FRA,24.761,-25.4748,34.5206,42.6267,6.2602,-22.3232,36.7251,-7.8095,17.8688,-10.9453,-12.8461,6.9838,-6.8184,17.3054,1.2122,-0.9273,0.4979,-7.6247,-8.0507,0.8422
781,85,648,45,1.75,CUR-7,Valerie,Le Corre,CUR,Western Europe,FRA,20.1108,-6.4521,30.952,6.6794,-0.5714,-8.6641,8.8282,-14.8291,-12.6117,-2.2781,5.0059,6.0294,3.1123,9.7533,-6.8395,25.5664,13.7368,14.051,16.5489,11.8099
783,310,476,46.6667,4.11667,TOU-A1-26,Fabrice,Roux,TOU-A1,Western Europe,FRA,22.7483,-21.9609,35.6795,40.892,7.2298,-12.532,24.9788,-17.1293,19.3298,-11.0614,-11.2196,9.125,-10.5222,3.1945,-9.4305,-5.614,-5.0302,-7.4704,-12.6611,-8.2524
784,389,420,46.6667,4.11667,TOU-L-5,Fabrice,Roux,TOU-L,Western Europe,FRA,20.8819,-25.4351,27.0905,32.446,5.5685,-17.6167,30.2485,-7.5922,4.7268,-0.6744,-2.9556,1.0933,-6.1434,5.9099,4.9233,-2.0715,6.0881,-1.3151,-12.0614,1.1404
785,387,720,46.6667,4.11667,TOU-L-10,Fabrice,Roux,TOU-L,Western Europe,FRA,22.686,-24.5618,32.9435,39.9323,7.995,-17.7396,26.4619,-8.8024,16.3895,-9.3285,-12.5432,6.2698,-6.5017,1.426,1.1384,-9.2927,-0.7012,-0.9832,-9.1133,-9.5465
786,191,631,47.3833,5.31667,MIB-40,Valerie,Le Corre,MIB,Western Europe,FRA,22.7782,-33.2003,35.0284,69.1159,20.6905,-14.4592,-79.7107,27.5103,-15.6991,1.6878,9.9688,-7.2852,-2.3442,5.3202,-1.7368,-9.6479,12.0895,-7.0692,0.5699,2.1136
787,224,869,47.3833,5.31667,MIB-86,Valerie,Le Corre,MIB,Western Europe,FRA,24.0771,-32.1619,29.7917,53.2632,17.1322,-15.7761,-42.4707,16.3602,-9.1966,0.6291,7.0947,4.5366,5.9063,-4.6323,5.3276,8.5617,4.388,-0.7027,3.2737,-2.4439
788,82,696,45,1.75,CUR-4,Valerie,Le Corre,CUR,Western Europe,FRA,17.3473,-22.6224,27.0832,38.3639,4.5366,-17.0561,19.58,-6.9443,6.8705,-2.52,-6.3282,1.2134,-3.7641,1.3728,5.1612,-2.9015,4.0266,-1.977,-7.2237,-3.0771
789,225,736,47.3833,5.31667,MIB-87,Valerie,Le Corre,MIB,Western Europe,FRA,22.7658,-34.5171,30.157,58.3458,20.6252,-10.5387,-55.8949,16.5608,-4.2718,-2.9438,0.677,1.8347,-1.5033,-11.0014,-7.9034,-5.5615,3.8259,-3.9224,4.6885,-2.8204
790,295,835,46.6667,4.11667,TOU-A1-131,Fabrice,Roux,TOU-A1,Western Europe,FRA,23.5773,-29.2273,36.4241,49.0649,-0.2594,-25.3704,40.4,-12.7383,22.7941,-4.1643,-10.2528,4.4858,-20.216,8.47,12.8029,-11.0969,5.8966,-1.8074,1.9854,12.4248
791,169,645,47.3833,5.31667,MIB-19,Valerie,Le Corre,MIB,Western Europe,FRA,27.7703,-27.8667,20.2534,53.2105,16.6052,-0.9072,-46.2869,12.1203,-4.4182,-2.6211,-6.8267,4.1949,-1.2551,-7.1023,-3.0636,-0.9639,0.1044,11.9833,-0.9682,-2.6937
792,375,878,46.6667,4.11667,TOU-H-3,Fabrice,Roux,TOU-H,Western Europe,FRA,23.7656,-23.1931,37.0453,42.6467,6.5861,-16.039,27.4609,-11.286,17.2285,-1.8305,-7.5059,6.1286,-13.5275,3.1601,-8.98,-12.387,-0.4462,-14.9015,-11.3632,-7.5536
793,292,814,46.6667,4.11667,TOU-A1-128,Fabrice,Roux,TOU-A1,Western Europe,FRA,25.6505,-23.5401,32.2495,42.0676,8.6667,-17.2084,33.689,-3.776,19.7488,-5.9896,-11.8667,7.9066,-9.3602,12.41,3.3786,-2.5573,-3.8941,-4.6031,-9.6772,2.1496
794,215,888,47.3833,5.31667,MIB-75,Valerie,Le Corre,MIB,Western Europe,FRA,21.5692,-34.8199,34.7922,59.5057,18.1185,-8.7068,-57.8723,22.2932,-6.4506,-1.7567,-4.329,0.0649,-9.2981,-10.829,-12.7751,-4.4093,-0.2405,-2.6621,2.6265,1.4013
795,337,868,46.6667,4.11667,TOU-A1-70,Fabrice,Roux,TOU-A1,Western Europe,FRA,24.4528,-0.3666,26.665,-6.359,-1.5737,-3.8225,16.2078,1.4355,-9.7224,10.3997,13.857,-5.1728,4.9224,0.3185,-2.9992,-2.8253,0.7306,-5.9939,4.5642,4.0868
796,320,846,46.6667,4.11667,TOU-A1-41,Fabrice,Roux,TOU-A1,Western Europe,FRA,20.7499,-22.5829,27.8629,37.1836,10.3595,-20.0599,20.6686,-10.5352,12.5366,-5.2788,-3.4772,4.4784,-4.7584,5.526,0.3359,0.7332,7.2971,4.4388,-9.124,-10.7327
797,171,745,47.3833,5.31667,MIB-20,Valerie,Le Corre,MIB,Western Europe,FRA,22.2791,-40.2809,36.96,74.2117,24.7296,-11.6134,-92.5171,26.8467,-11.9069,-1.7289,3.6999,-3.5514,-9.7303,-2.9984,-15.8189,-13.1901,4.9455,-8.7316,3.8188,-1.0843
798,346,760,46.6667,4.11667,TOU-A1-81,Fabrice,Roux,TOU-A1,Western Europe,FRA,25.1942,-25.7921,34.1513,39.6381,7.613,-18.7393,35.2639,-15.2939,21.4671,-11.0725,-12.8202,12.064,-14.9367,8.0121,-7.8983,-10.8799,-5.3498,3.2043,-8.9269,-8.6276
799,151,512,48.5167,-4.06667,LDV-6,Valerie,Le Corre,LDV,Western Europe,FRA,24.9778,-24.7032,26.4688,36.6193,2.3625,-14.6319,22.5173,0.9118,10.6423,-4.6995,-4.0429,3.2016,-2.6843,13.195,0.2751,0.0172,-1.1489,-8.1187,-10.2311,-4.0736
800,137,932,48.5167,-4.06667,LDV-44,Valerie,Le Corre,LDV,Western Europe,FRA,22.6223,-24.432,35.6994,43.138,8.6212,-21.3957,36.4434,-6.3311,17.3525,-4.9033,-7.8549,3.8829,-2.9436,9.5536,2.8105,-5.8361,5.0932,-9.6729,-9.9545,-5.8794
801,291,595,46.6667,4.11667,TOU-A1-125,Fabrice,Roux,TOU-A1,Western Europe,FRA,24.8041,-25.2017,35.0283,42.816,3.8151,-19.588,34.7483,-10.6023,15.86,-2.6094,-13.8247,2.7589,-5.7773,5.5323,9.3913,-13.0539,2.7234,-7.3528,-2.4257,-1.4243
802,385,724,46.6667,4.11667,TOU-K-2,Fabrice,Roux,TOU-K,Western Europe,FRA,24.9684,-25.9535,33.9708,33.7165,1.0218,-20.8435,37.1312,-10.6267,18.8985,-6.1448,-5.8388,3.5633,-14.972,13.2636,3.2278,-3.1806,-1.911,-11.042,-5.4741,3.7266
803,84,667,45,1.75,CUR-6,Valerie,Le Corre,CUR,Western Europe,FRA,21.0227,-9.4412,32.2108,10.9977,5.7437,-7.8171,5.8661,-13.7716,-9.8827,-4.651,3.7227,3.2302,3.4147,10.4961,-10.7796,24.5438,8.2073,17.0291,15.495,4.7135
804,349,635,46.6667,4.11667,TOU-A1-85,Fabrice,Roux,TOU-A1,Western Europe,FRA,26.8904,-26.6862,31.264,43.2608,3.9213,-15.7406,24.5249,-13.8079,15.4754,-10.5127,-18.1174,7.6214,-15.4218,7.953,-1.8353,-4.708,-7.7421,8.8668,-7.3731,1.1798
805,219,713,47.3833,5.31667,MIB-80,Valerie,Le Corre,MIB,Western Europe,FRA,31.6538,-29.999,19.7398,53.8179,15.983,-4.8197,-54.3419,18.4134,-7.4316,1.6054,1.6677,-4.0921,7.8302,1.8362,6.8839,-2.1215,1.8974,-0.7502,-3.6211,3.2624
806,322,677,46.6667,4.11667,TOU-A1-45,Fabrice,Roux,TOU-A1,Western Europe,FRA,16.9805,-33.3083,32.1742,51.946,18.2278,-9.7734,-48.4292,12.7194,-7.314,2.0729,-4.0122,1.5608,-4.1694,-17.805,-9.9714,2.8558,9.7131,3.3565,2.7989,-4.8577
807,204,587,47.3833,5.31667,MIB-60,Valerie,Le Corre,MIB,Western Europe,FRA,27.446,-33.0088,29.3666,66.3453,21.6436,-8.0589,-74.4663,23.7415,-15.9933,-0.6214,7.8384,-6.9217,2.0632,9.8497,3.622,-8.1128,10.5236,-3.1662,-2.725,1.5876
808,273,773,46.6667,4.11667,TOU-A1-105,Fabrice,Roux,TOU-A1,Western Europe,FRA,21.4912,-19.4105,33.8608,46.2256,4.9824,-22.5408,32.9661,-8.9459,14.0461,-7.5956,-6.7171,7.5907,-5.7363,3.783,2.5797,-8.7414,4.6192,-1.0949,-8.9461,-2.637
809,212,931,47.3833,5.31667,MIB-69,Valerie,Le Corre,MIB,Western Europe,FRA,21.7687,-38.1503,36.0047,62.0825,20.0102,-9.3048,-67.8532,21.3845,-7.8,-1.3776,0.9095,-1.7409,-8.8025,-4.7157,-15.7285,-7.0961,-1.4995,-4.4028,1.1196,0.9685
810,146,594,48.5167,-4.06667,LDV-53,Valerie,Le Corre,LDV,Western Europe,FRA,35.6351,-4.8632,30.1893,-15.8499,6.3692,-5.9716,6.7393,-2.0867,-16.4385,0.7867,17.8589,-9.0265,7.544,-13.5235,-4.169,1.3841,-12.4413,-14.0447,-9.9446,12.6771
811,348,751,46.6667,4.11667,TOU-A1-84,Fabrice,Roux,TOU-A1,Western Europe,FRA,17.8852,-25.5558,32.665,35.5979,8.5555,-13.5444,27.7598,-15.0176,15.6104,-8.1087,-6.6432,8.3499,-14.5763,-6.3941,-9.0517,-8.3353,-1.3429,-4.9153,-7.1867,-7.5526
812,157,866,48.5167,-4.06667,LDV-8,Valerie,Le Corre,LDV,Western Europe,FRA,32.1679,-5.3973,33.4324,-14.3474,3.3725,-4.4992,7.6139,2.1312,-10.9054,3.233,18.7852,-5.1405,6.0558,-11.2562,-3.5997,1.3906,-12.993,-17.8446,-7.9873,3.6005
813,214,729,47.3833,5.31667,MIB-73,Valerie,Le Corre,MIB,Western Europe,FRA,18.1241,-27.044,29.9835,33.3717,9.9493,-11.0656,-19.0552,7.6685,-5.9815,3.8262,3.2041,-8.1504,-4.3099,-3.1246,0.136,0.6613,-4.7156,6.8192,-1.6435,1.0176
814,316,684,46.6667,4.11667,TOU-A1-37,Fabrice,Roux,TOU-A1,Western Europe,FRA,26.2291,-25.9598,37.0418,47.4404,6.3641,-20.5639,44.0459,-16.0599,21.2202,-3.5232,-14.1212,3.5787,-11.2856,11.0136,11.6926,-17.6781,1.0813,-7.184,0.3115,1.444
815,186,778,47.3833,5.31667,MIB-35,Valerie,Le Corre,MIB,Western Europe,FRA,29.4432,-28.8593,17.7644,53.9628,16.1133,-4.3658,-56.779,19.3393,-7.5282,-0.4808,4.0158,-1.4725,6.5287,3.4341,6.8049,0.5302,3.5281,-0.0696,2.7874,0.6271
816,314,722,46.6667,4.11667,TOU-A1-33,Fabrice,Roux,TOU-A1,Western Europe,FRA,23.0519,-30.2447,36.8538,43.973,7.1582,-15.5516,36.1221,-13.0283,22.916,-6.6315,-16.374,8.3041,-16.9989,6.7663,-7.2864,-10.4045,-3.0863,-4.4839,-2.3135,2.2181
817,293,506,46.6667,4.11667,TOU-A1-129,Fabrice,Roux,TOU-A1,Western Europe,FRA,21.5003,-32.0871,35.8602,49.8404,-0.2722,-19.1478,35.3116,-16.6867,26.6831,-4.0463,-14.5307,4.6786,-26.1071,2.1812,2.5261,-16.0478,-0.8127,1.8836,0.3649,11.348
818,183,638,47.3833,5.31667,MIB-32,Valerie,Le Corre,MIB,Western Europe,FRA,20.9324,-32.6235,32.2261,53.1977,14.9934,-5.3425,-52.1064,12.5668,-0.0887,-1.5865,-0.226,1.6427,-4.972,-12.4374,-10.8859,-4.2347,1.9102,2.3251,3.0374,0.1175
819,287,447,46.6667,4.11667,TOU-A1-120,Fabrice,Roux,TOU-A1,Western Europe,FRA,23.6006,-22.5943,32.5483,38.4487,7.5873,-17.6033,28.8783,-6.7878,9.875,-9.81,-4.8262,4.0754,-1.1578,7.7923,4.5414,2.1148,-1.3584,-4.6637,-13.3774,-6.3402
820,290,494,46.6667,4.11667,TOU-A1-124,Fabrice,Roux,TOU-A1,Western Europe,FRA,26.1207,-24.0894,35.4446,46.8275,3.976,-17.4458,42.6293,-14.8273,19.4256,-3.6468,-13.962,3.9404,-11.1924,9.2049,13.8852,-18.4213,2.9504,-5.6014,-0.0022,0.2406
821,168,448,47.3833,5.31667,MIB-17,Valerie,Le Corre,MIB,Western Europe,FRA,21.8574,-31.5788,32.6696,63.7462,19.2491,-15.2785,-67.8304,23.6031,-11.5728,2.3847,9.2779,-7.4175,-1.384,2.9536,1.213,-7.9811,7.1519,-11.1288,-0.1525,2.6923
822,343,400,46.6667,4.11667,TOU-A1-79,Fabrice,Roux,TOU-A1,Western Europe,FRA,18.8642,-23.4654,25.2744,36.9055,5.3244,-13.7318,25.4369,2.3407,15.6336,3.2223,-4.4657,-7.676,-2.8015,12.3231,11.203,-0.8095,-5.9203,-1.2066,-2.8848,5.418
823,153,687,48.5167,-4.06667,LDV-68,Valerie,Le Corre,LDV,Western Europe,FRA,34.8199,-7.6671,30.9414,-13.2318,6.0246,-4.2604,5.7506,-0.9884,-18.6583,3.0457,23.7219,-11.3198,9.8154,-12.4656,-5.7167,1.4611,-14.1251,-14.3904,-9.0278,14.4863
824,339,683,46.6667,4.11667,TOU-A1-74,Fabrice,Roux,TOU-A1,Western Europe,FRA,24.5369,-25.7154,38.3315,41.8917,7.7824,-20.9127,36.3638,-18.8671,18.9101,-10.9199,-8.7837,7.9429,-9.7554,11.3236,-4.7414,-10.7351,-2.5693,-6.9009,-9.5413,-5.9144
825,60,645,48.2667,-4.58333,CAM-56,Valerie,Le Corre,CAM,Western Europe,FRA,36.4176,-4.8703,35.0217,-19.016,1.9096,-1.2121,9.4179,-4.2955,-10.8471,4.1145,11.3029,-3.3135,7.13,-0.158,-1.5668,2.2709,-8.59,-8.0528,2.9103,-0.4055
826,174,558,47.3833,5.31667,MIB-23,Valerie,Le Corre,MIB,Western Europe,FRA,33.297,-33.2666,21.8542,63.7926,21.4206,2.8659,-65.3289,17.0994,-10.2952,-3.0729,-1.8947,3.117,2.5305,-6.1569,2.0318,-3.0263,-4.5756,5.9362,1.0613,-3.9007
827,88,525,47.4,0.683333,CYR,Valerie,Le Corre,CYR,Western Europe,FRA,29.5798,-9.114,30.5759,6.8025,0.6244,-9.0302,13.1341,-11.6584,-10.1638,-1.5999,6.6666,-3.1563,9.2046,4.1323,0.2182,-1.41,-1.4625,-7.0948,-1.2982,2.6485
828,359,1118,46.6667,4.11667,TOU-A1-98,Fabrice,Roux,TOU-A1,Western Europe,FRA,24.17,-26.1045,34.2861,38.0767,-1.1392,-16.8375,39.1053,-10.5273,14.3123,-4.2751,-8.3184,4.2697,-13.812,3.1488,9.3771,-12.2522,3.9478,-4.4259,9.5733,11.5953
829,298,428,46.6667,4.11667,TOU-A1-137,Fabrice,Roux,TOU-A1,Western Europe,FRA,25.699,-23.587,31.7597,41.4616,2.2375,-25.5361,40.0195,-9.3746,18.8659,-6.6353,-8.1861,6.4562,-16.3576,9.7165,5.0277,-5.0798,1.8242,-8.7157,-2.3174,10.2212
830,162,652,47.3833,5.31667,MIB-100,Valerie,Le Corre,MIB,Western Europe,FRA,21.3316,-36.5789,34.1731,64.6506,20.9632,-10.7218,-75.6041,23.1299,-9.1062,-0.8264,0.476,-0.5283,-9.3079,-3.1207,-12.1006,-7.2949,4.2213,-3.7869,7.4065,2.4631
831,311,540,46.6667,4.11667,TOU-A1-27,Fabrice,Roux,TOU-A1,Western Europe,FRA,25.7366,-25.182,36.288,43.7176,4.1169,-25.5901,44.2718,-8.4844,14.7646,-10.9407,-6.5279,9.3857,-8.9508,12.4253,1.1897,-1.8896,4.5265,-4.9626,-13.4355,-0.1329
832,329,971,46.6667,4.11667,TOU-A1-63,Fabrice,Roux,TOU-A1,Western Europe,FRA,24.2876,-25.637,33.7491,48.835,6.3679,-21.3143,27.8221,-9.176,22.1747,-0.8715,-11.5726,1.3834,-12.4544,15.6046,11.9406,-13.9974,0.8205,8.4998,-15.5188,13.8654
833,175,544,47.3833,5.31667,MIB-24,Valerie,Le Corre,MIB,Western Europe,FRA,19.8356,-36.8845,34.0715,61.9812,20.8893,-9.5081,-65.733,20.2146,-3.4303,0.5045,0.5516,0.3082,-8.4966,-12.5406,-12.8411,-9.7471,-0.4652,-3.73,1.2892,-2.4207
