POPRES_ID	Source	Gender	Country_Self	Country_Mother	Country_Father	Country_MGF	Country_MGM	Country_PGF	Country_PGM	PrimaryLanguage	Wave	ContOrig	Region	Cluster	tagGPconsens	tagGPnodiscord	tagGP2_2	groups3	groups4	exRelated	exPCAout	FourGPequal	exNotEuro	exThinSwissUK	exMix
49152	Lausanne	M	Yugoslavia	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Yugoslavia	Yugoslavia	Yugoslavia	EuropeSE	EuropeSE	0	0	NA	0	0	0
49210	Lausanne	F	Spain	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	NA	0	0	0
49250	Lausanne	F	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
49266	Lausanne	M	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
49290	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
49294	Lausanne	F	Portugal	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	NA	0	0	0
49352	Lausanne	F	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
49378	Lausanne	F	Yugoslavia	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Yugoslavia	Yugoslavia	Yugoslavia	EuropeSE	EuropeSE	0	0	NA	0	0	0
49384	Lausanne	M	Switzerland	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
49440	Lausanne	F	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
49466	Lausanne	M	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
49500	Lausanne	M	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
49547	Lausanne	F	Romania	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Romania	Romania	Romania	EuropeSE	EuropeSE	0	0	NA	0	0	0
49577	Lausanne	M	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	English	4	European	European	European	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	1	0	0	0
49777	Lausanne	F	Italy	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
49800	Lausanne	M	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
49857	Lausanne	M	Yugoslavia	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Yugoslavia	Yugoslavia	Yugoslavia	EuropeSE	EuropeSE	0	0	NA	0	0	0
19310	Lausanne	F	Australia	Ireland	Ireland	Ireland	Ireland	Ireland	Ireland	English	6	European	European	European	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	1	0	0	0
39886	Lausanne	F	Austria	Austria	Austria	Austria	Austria	Austria	Austria	German	6	European	European	European	Austria	Austria	Austria	EuropeC	EuropeC	0	0	1	0	0	0
35073	Lausanne	F	Austria	Austria	Austria	NA	NA	NA	NA	German	7	European	European	European	Austria	Austria	Austria	EuropeC	EuropeC	0	0	NA	0	0	0
2857	Lausanne	M	Austria	Austria	Austria	Austria	Austria	Austria	Austria	German	7	European	European	European	Austria	Austria	Austria	EuropeC	EuropeC	0	0	1	0	0	0
16625	Lausanne	M	Austria	Austria	Austria	Austria	Austria	Austria	Austria	German	6	European	European	European	Austria	Austria	Austria	EuropeC	EuropeC	0	0	1	0	0	0
39663	Lausanne	F	Austria	Austria	Austria	Austria	Austria	Austria	Austria	German	6	European	European	European	Austria	Austria	Austria	EuropeC	EuropeC	0	0	1	0	0	0
37702	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Dutch	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
15389	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Dutch	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
28749	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Flemish	7	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
19056	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Flemish	7	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
38690	Lausanne	M	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
20938	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
27907	Lausanne	M	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
33658	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	7	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
34751	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	7	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
20892	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	7	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
10045	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	7	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
24879	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	7	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
15532	Lausanne	M	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	7	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
26381	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	7	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
32304	Lausanne	M	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	7	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
4200	Lausanne	M	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
20374	Lausanne	M	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
42738	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
13948	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
42091	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
5994	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
49264	Lausanne	M	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
1827	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
24186	Lausanne	F	Bosnia-Herzegovina	Bosnia-Herzegovina	Bosnia-Herzegovina	Bosnia-Herzegovina	Bosnia-Herzegovina	Bosnia-Herzegovina	Bosnia-Herzegovina	Serbo-Croatian	7	European	European	European	Bosnia-Herzegovina	Bosnia-Herzegovina	Bosnia-Herzegovina	EuropeSE	EuropeSE	0	0	1	0	0	0
15803	Lausanne	F	Burundi	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Flemish	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
41484	Lausanne	M	Croatia	Croatia	Croatia	Croatia	Croatia	Croatia	Croatia	Croatian	6	European	European	European	Croatia	Croatia	Croatia	EuropeSE	EuropeSE	0	0	1	0	0	0
9098	Lausanne	F	Egypt	Egypt	Egypt	Greece	Greece	Greece	Greece	Greek	6	European	European	European	Greece	Greece	Greece	EuropeSE	EuropeSE	0	0	1	0	0	0
31597	Lausanne	M	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	English	6	European	European	European	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	1	0	0	0
33609	Lausanne	F	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	English	6	European	European	European	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	1	0	0	0
3060	Lausanne	F	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	English	7	European	European	European	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	1	0	0	0
41863	Lausanne	M	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	United Kingdom	English	7	European	European	European	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	1	0	0	0
36446	Lausanne	F	United Kingdom	Ireland	Ireland	Ireland	Ireland	Ireland	Ireland	English	7	European	European	European	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	1	0	0	0
25668	Lausanne	F	Finland	Finland	Finland	Finland	Finland	Finland	Finland	Finnish	6	European	European	European	Finland	Finland	Finland	EuropeNE	EuropeNNE	0	0	1	0	0	0
20923	Lausanne	F	Finland	Finland	Norway	Norway	Norway	NA	NA	Swedish	7	European	European	European	Norway	Norway	Norway	EuropeN	EuropeNNE	0	0	NA	0	0	0
31028	Lausanne	M	France	France	France	NA	NA	NA	NA	French	6	European	European	European	France	France	France	EuropeW	EuropeW	0	0	NA	0	0	0
36643	Lausanne	F	France	France	France	France	NA	France	France	French	7	European	European	European	France	France	France	EuropeW	EuropeW	0	0	NA	0	0	0
18047	Lausanne	F	France	Germany	Germany	Poland	Poland	Poland	Poland	Polish	6	European	European	European	Poland	Poland	Poland	EuropeNE	EuropeNNE	0	0	1	0	0	0
6796	Lausanne	M	Germany	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	6	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
10438	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
26872	Lausanne	M	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
46982	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
37502	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
5624	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
5779	Lausanne	M	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
40063	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
8472	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
10364	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
46831	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
40612	Lausanne	M	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
20323	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
46712	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
34763	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
32994	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
43090	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
14866	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
26062	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
29802	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
14603	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
42880	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
25439	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
33372	Lausanne	M	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
11526	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
268	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
31487	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
5123	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
30724	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
27647	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
15630	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
13832	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
11844	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
16859	Lausanne	M	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
28158	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
28108	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
43885	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
26412	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
49632	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
20231	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
23871	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
21744	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
21103	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
7490	Lausanne	M	Germany	Germany	Germany	Germany	Germany	Germany	Germany	Polish	6	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
34088	Lausanne	M	Hungary	Germany	Germany	Germany	Germany	Germany	Germany	Hungarian	7	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
14215	Lausanne	M	Israel	Italy	Italy	Switzerland	Switzerland	Switzerland	Switzerland	Italian	6	European	European	European	Switzerland	Swiss-Italian	Switzerland	EuropeS	EuropeS	0	0	1	0	0	0
11628	Lausanne	M	Italy	Italy	Switzerland	NA	NA	Italy	Italy	Italian	7	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
21915	Lausanne	M	Italy	Slovenia	Slovenia	Slovenia	Slovenia	Slovenia	Slovenia	Slovene	7	European	European	European	Slovenia	Slovenia	Slovenia	EuropeSE	EuropeSE	0	0	1	0	0	0
11713	Lausanne	M	Morocco	Spain	Spain	Spain	Spain	NA	NA	French	6	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	NA	0	0	0
11866	Lausanne	F	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Dutch	6	European	European	European	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	1	0	0	0
46856	Lausanne	F	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Dutch	6	European	European	European	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	1	0	0	0
47069	Lausanne	F	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Dutch	6	European	European	European	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	1	0	0	0
11180	Lausanne	F	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Dutch	6	European	European	European	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	1	0	0	0
41934	Lausanne	F	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Dutch	7	European	European	European	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	1	0	0	0
32093	Lausanne	F	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Dutch	7	European	European	European	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	1	0	0	0
5995	Lausanne	M	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Dutch	7	European	European	European	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	1	0	0	0
36415	Lausanne	F	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Dutch	7	European	European	European	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	1	0	0	0
21527	Lausanne	F	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Dutch	7	European	European	European	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	1	0	0	0
20585	Lausanne	M	Norway	Norway	Norway	Norway	Norway	Norway	Norway	Norwegian	6	European	European	European	Norway	Norway	Norway	EuropeN	EuropeNNE	0	0	1	0	0	0
13522	Lausanne	F	Poland	Poland	Poland	Poland	Poland	Poland	Poland	Polish	6	European	European	European	Poland	Poland	Poland	EuropeNE	EuropeNNE	0	0	1	0	0	0
35823	Lausanne	F	Poland	Poland	Poland	Poland	Poland	Poland	Poland	Polish	6	European	European	European	Poland	Poland	Poland	EuropeNE	EuropeNNE	0	0	1	0	0	0
16418	Lausanne	M	Poland	Poland	Poland	Poland	Poland	Poland	Poland	Polish	7	European	European	European	Poland	Poland	Poland	EuropeNE	EuropeNNE	0	0	1	0	0	0
997	Lausanne	F	Poland	Poland	Poland	Poland	Poland	Poland	Poland	Polish	7	European	European	European	Poland	Poland	Poland	EuropeNE	EuropeNNE	0	0	1	0	0	0
14213	Lausanne	F	Poland	Poland	Poland	Poland	Poland	Poland	Poland	Polish	7	European	European	European	Poland	Poland	Poland	EuropeNE	EuropeNNE	0	0	1	0	0	0
3861	Lausanne	M	Poland	Poland	Poland	Poland	Poland	Poland	Poland	Polish	7	European	European	European	Poland	Poland	Poland	EuropeNE	EuropeNNE	0	0	1	0	0	0
47436	Lausanne	F	Poland	Poland	Poland	Poland	Poland	Poland	Poland	Polish	6	European	European	European	Poland	Poland	Poland	EuropeNE	EuropeNNE	0	0	1	0	0	0
40448	Lausanne	M	Poland	Poland	Poland	Poland	Poland	Poland	Poland	Polish	6	European	European	European	Poland	Poland	Poland	EuropeNE	EuropeNNE	0	0	1	0	0	0
18145	Lausanne	F	Poland	Poland	Poland	Poland	Poland	Poland	Poland	Polish	6	European	European	European	Poland	Poland	Poland	EuropeNE	EuropeNNE	0	0	1	0	0	0
